,st_id,pr_sku_id,st_id_encoded,pr_sku_id_encoded,st_sku_interaction,pr_cluster_label,st_cluster_label,pr_uom_id
228,c81e728d9d4c2f636f067f89cc14862c,edaab5209d66e9634a79a8f23fb55bab,7,1837,3798,0,0,1
229,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ed7123f97afbdba2c4da885d87fe9577,9,1834,5689,0,0,17
230,6364d3f0f495b6ab9dcf8d3b5c6e0b01,17667b08596154dc5e9417f410cbced3,5,153,2582,4,0,1
231,16a5cdae362b8d27a1d8f8c7b78b4330,9cb1c6f7a2a51376b49fc2a81a8fe192,1,1175,89,0,0,1
232,c81e728d9d4c2f636f067f89cc14862c,a8797f3d317e606d3abee06479492ffa,7,1280,3466,0,0,1
233,6364d3f0f495b6ab9dcf8d3b5c6e0b01,fe50ae64d08d4f8245aaabc55d1baf79,5,1963,2803,4,0,1
234,42a0e188f5033bc65bf8d78622277c4e,607303f8278353d6d8a8d6818b582488,3,710,2057,0,0,1
235,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c7b711619071c92bef604c7ad68380dd,9,1543,5546,4,0,1
236,c81e728d9d4c2f636f067f89cc14862c,ee37a0ba58b50be32617d354a3103b51,7,1845,3804,2,0,1
237,42a0e188f5033bc65bf8d78622277c4e,15f707049e64d54f6493f9b83e73190a,3,141,1418,4,0,17
238,16a5cdae362b8d27a1d8f8c7b78b4330,b88d7891d85f7f5ed9a7ad619af776d2,1,1416,218,4,0,17
239,42a0e188f5033bc65bf8d78622277c4e,4115bc05a3e5460e3bba7777fde0f807,3,457,1906,0,0,1
240,f7e6c85504ce6e82442c770f7c8606f0,566f6537c25d40d0b6adec07323e65e8,8,619,5109,4,0,17
241,6364d3f0f495b6ab9dcf8d3b5c6e0b01,094df0e0b795f85bfb3939256a2def20,5,55,2993,4,0,1
242,6364d3f0f495b6ab9dcf8d3b5c6e0b01,ec1dacb078a66e96d61a3605bceeb48a,5,1823,2739,0,0,17
243,f7e6c85504ce6e82442c770f7c8606f0,7067b185ed3d5fab1b123508d5108bed,8,837,5232,1,0,1
244,f7e6c85504ce6e82442c770f7c8606f0,416acf8a70e76d831115b73038ce3cf7,8,459,5015,1,0,1
245,42a0e188f5033bc65bf8d78622277c4e,9029365b9b6fc2800431fa6f2be03569,3,1085,1247,0,0,17
246,42a0e188f5033bc65bf8d78622277c4e,67797f1f0f02ec5ccd5e3abd2d4e5b81,3,773,2090,4,0,1
247,c81e728d9d4c2f636f067f89cc14862c,639a51b38828b98d1f41256fb07bbc39,7,740,4209,1,0,1
248,f7e6c85504ce6e82442c770f7c8606f0,5bb5f58ee78376e1d1806dd5cc25cfe1,8,662,5136,4,0,17
249,53e19f3dbb211f20b20b45668303c1b6,e4d5fdbba51406e917f26f3522c513be,4,1764,2275,4,1,17
251,42a0e188f5033bc65bf8d78622277c4e,5180960c44604409fb05b81d65e90ed0,3,589,1982,0,0,1
252,1ecfb463472ec9115b10c292ef8bc986,82420936dd94713451b9d4c8404df1e5,2,962,1205,0,1,1
253,16a5cdae362b8d27a1d8f8c7b78b4330,033013f94a18c066e8b3d610bed34bee,1,21,524,9,0,17
254,42a0e188f5033bc65bf8d78622277c4e,d8d7dd92187624a7afc4714bae876802,3,1676,1581,8,0,1
255,16a5cdae362b8d27a1d8f8c7b78b4330,6e456038d557302367b91b7e0ab71e24,1,819,855,5,0,1
256,6364d3f0f495b6ab9dcf8d3b5c6e0b01,c589e31f27f0ec50b30f1f31443ad0f1,5,1518,2575,0,0,1
257,1ecfb463472ec9115b10c292ef8bc986,1315c014e0e20f2ffbe8c0bc455bce9c,2,124,993,4,1,1
258,42a0e188f5033bc65bf8d78622277c4e,f8e67df2dd557f44074271107ab9781a,3,1919,1732,0,0,1
259,fa7cdfad1a5aaf8370ebeda47a1ff1c3,5f2c6c83d8629cb955c1b1ad53a2aecd,9,694,5982,4,0,17
260,16a5cdae362b8d27a1d8f8c7b78b4330,0094042bfeae507dc7f62acc8e5ed03a,1,5,673,1,0,1
261,f7e6c85504ce6e82442c770f7c8606f0,6f14138e00dfafe64dd7d51ac3d0d792,8,827,5227,0,0,17
262,16a5cdae362b8d27a1d8f8c7b78b4330,0cc57d9daaa686e94f9ab541f3026121,1,78,830,2,0,1
264,6364d3f0f495b6ab9dcf8d3b5c6e0b01,a08abd96f9e056ad8cf9db4ae5f5754a,5,1210,2437,0,0,1
265,f7e6c85504ce6e82442c770f7c8606f0,f152516615efd05cf4b4903b03d4a45d,8,1870,4825,0,0,1
266,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e413ef24bbc63d4f9a2a24d1b461bc98,9,1757,5647,6,0,1
267,16a5cdae362b8d27a1d8f8c7b78b4330,4ce0eb956648ab3ff6bb0afa3158cc42,1,555,704,4,0,1
268,16a5cdae362b8d27a1d8f8c7b78b4330,e9397d3a0170e180e934044c6d26d594,1,1796,413,0,0,1
269,42a0e188f5033bc65bf8d78622277c4e,c414a81a76886b53ba8397999ef8d01f,3,1508,1467,4,0,1
270,fa7cdfad1a5aaf8370ebeda47a1ff1c3,9d678e20f4a45c137a0492034506d432,9,1179,5395,0,0,1
271,1ecfb463472ec9115b10c292ef8bc986,525526d5b2169462195c44d49fff4a44,2,594,1144,0,1,1
272,16a5cdae362b8d27a1d8f8c7b78b4330,559c8bf461e7f622ce1caa97071337f1,1,616,732,0,0,17
273,42a0e188f5033bc65bf8d78622277c4e,eabb0e22d393244d0ae30421a623f884,3,1809,1664,0,0,1
274,42a0e188f5033bc65bf8d78622277c4e,5aa2f6e00873f8c90b00cd15d670daa1,3,649,2015,4,0,17
275,f7e6c85504ce6e82442c770f7c8606f0,77ff64408533adf4e6d91f98ee4ee882,8,892,5264,6,0,1
276,16a5cdae362b8d27a1d8f8c7b78b4330,dcf79f9ef54983fa6ad2f03045a727a8,1,1711,370,0,0,1
277,6364d3f0f495b6ab9dcf8d3b5c6e0b01,a6ac4c5198cb9b52b994a7385b7e6340,5,1259,2456,6,0,1
278,6364d3f0f495b6ab9dcf8d3b5c6e0b01,2e463fcb1369be4d5dfbe87e04f60df2,5,324,2868,0,0,1
279,16a5cdae362b8d27a1d8f8c7b78b4330,ae9aebfac21c0f936c47eb52ff16c32b,1,1338,169,2,0,1
280,42a0e188f5033bc65bf8d78622277c4e,b75c7cbf7accdaea8a1a14781bb29870,3,1405,1415,4,0,1
281,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f25745018bf22f005d1f198e2552191f,9,1879,5714,4,0,17
282,6364d3f0f495b6ab9dcf8d3b5c6e0b01,4a15a652bde1a9a3ac9cb96160ff3a98,5,533,2985,1,0,1
283,fa7cdfad1a5aaf8370ebeda47a1ff1c3,3c54bb7bf3061916d12d5027dda7e863,9,418,5846,6,0,1
284,6364d3f0f495b6ab9dcf8d3b5c6e0b01,0094042bfeae507dc7f62acc8e5ed03a,5,5,2965,1,0,1
285,1ecfb463472ec9115b10c292ef8bc986,eefefb61b46889eeb08c1ea8d6aaf2d1,2,1856,1073,2,1,1
286,c81e728d9d4c2f636f067f89cc14862c,4f8b4c73b1712622d6f05c02cda05d49,7,579,4107,8,0,1
287,fa7cdfad1a5aaf8370ebeda47a1ff1c3,0e97d6e7124d6cc9623650201236cd52,9,90,6086,4,0,17
288,c81e728d9d4c2f636f067f89cc14862c,9404274ad7e1f860d8024845021b47d7,7,1115,3377,5,0,1
289,42a0e188f5033bc65bf8d78622277c4e,57192cc83ef1e707eabef5af7a5d4ae9,3,624,2002,0,0,17
290,f7e6c85504ce6e82442c770f7c8606f0,17667b08596154dc5e9417f410cbced3,8,153,4644,4,0,1
291,f7e6c85504ce6e82442c770f7c8606f0,c24c65259d90ed4a19ab37b6fd6fe716,8,1491,4624,8,0,1
293,6364d3f0f495b6ab9dcf8d3b5c6e0b01,639a51b38828b98d1f41256fb07bbc39,5,740,3082,1,0,1
294,6364d3f0f495b6ab9dcf8d3b5c6e0b01,a70a600d7c593ca50cc6639cd64ed71a,5,1263,2458,8,0,1
295,1ecfb463472ec9115b10c292ef8bc986,809d20badccdf0faeea711d446760492,2,952,1201,4,1,1
297,fa7cdfad1a5aaf8370ebeda47a1ff1c3,5d560ea997068115892d2f0bd7cf91c3,9,679,5975,0,0,1
298,f7e6c85504ce6e82442c770f7c8606f0,d5bfeecaaa47887a4b92d17fa55c2e18,8,1655,4708,4,0,17
299,f7e6c85504ce6e82442c770f7c8606f0,3f8abc351114632af4bc60bdc3bbe3b1,8,444,5008,4,0,1
301,f7e6c85504ce6e82442c770f7c8606f0,d22bb534b7964c0cafab6aab1995f000,8,1634,4696,0,0,1
302,16a5cdae362b8d27a1d8f8c7b78b4330,79133af0afb33701bf07602f585760f6,1,898,902,4,0,17
303,6364d3f0f495b6ab9dcf8d3b5c6e0b01,766dca1027b908c589daada91bf931d1,5,884,3158,0,0,1
305,fa7cdfad1a5aaf8370ebeda47a1ff1c3,5a81a30b2903e68c89c47293fbfa420f,9,648,5956,6,0,1
306,c81e728d9d4c2f636f067f89cc14862c,2d5d5ab212f4c4e7498f31ca7d77edbd,7,318,3949,0,0,17
307,c81e728d9d4c2f636f067f89cc14862c,dfb085b0647b9ee8ce010670d1e30ab6,7,1733,3729,9,0,17
308,42a0e188f5033bc65bf8d78622277c4e,6bebdb943dc661b7af1e9469a8caeb3f,3,802,2107,6,0,1
309,6364d3f0f495b6ab9dcf8d3b5c6e0b01,ab7ea17fa5084296d422820744b1e2cd,5,1300,2479,0,0,1
310,16a5cdae362b8d27a1d8f8c7b78b4330,d5285a5b153c43fa0028b6fb6965a3f0,1,1654,338,4,0,1
311,16a5cdae362b8d27a1d8f8c7b78b4330,cf91eca9321c9c272fb4e7cf4bcc6a43,1,1610,310,4,0,17
312,16a5cdae362b8d27a1d8f8c7b78b4330,cfb54b1ce12bb3f9b6b9e2ea0b57414b,1,1613,313,4,0,1
313,f7e6c85504ce6e82442c770f7c8606f0,36e87c365a5ddd475a82c220be840853,8,374,4975,8,0,1
314,c81e728d9d4c2f636f067f89cc14862c,e9e9c55a9acf6e9421db2863f2e4da2f,7,1805,3771,4,0,17
315,f7e6c85504ce6e82442c770f7c8606f0,7708533936cc9e00273ae5700d3bc8d5,8,886,5258,0,0,1
316,6364d3f0f495b6ab9dcf8d3b5c6e0b01,fdb89dfd1a27256904eb5a5734252102,5,1959,2801,0,0,1
318,16a5cdae362b8d27a1d8f8c7b78b4330,ee441af33a59b66a2026b029a24f269a,1,1847,450,2,0,1
319,42a0e188f5033bc65bf8d78622277c4e,6e822618c30449cfabec9b22a7de1425,3,823,2119,4,0,1
320,c81e728d9d4c2f636f067f89cc14862c,0cc57d9daaa686e94f9ab541f3026121,7,78,4234,2,0,1
321,f7e6c85504ce6e82442c770f7c8606f0,db45f0cd6166195d80838817d4371660,8,1697,4728,0,0,1
322,f7e6c85504ce6e82442c770f7c8606f0,a6da2d2acf5ba2c93a070e8352aed34a,8,1262,4505,6,0,1
323,16a5cdae362b8d27a1d8f8c7b78b4330,ff1f1e5d2708809c03d03ff8b689030b,1,1968,513,0,0,17
325,1ecfb463472ec9115b10c292ef8bc986,3ab75955a9c0ce15f6ca004ff088e7f6,2,403,1124,4,1,17
326,f7e6c85504ce6e82442c770f7c8606f0,70080bba1f176e070456abff52203013,8,836,5231,4,0,17
327,f7e6c85504ce6e82442c770f7c8606f0,22988026fe85fde60d8bf777ab6bc3b4,8,240,4900,4,0,17
328,16a5cdae362b8d27a1d8f8c7b78b4330,2ceba8db8d0af7ba57e1572e839451c9,1,315,570,4,0,1
329,42a0e188f5033bc65bf8d78622277c4e,5fb6bfa7b7d9a415d5f95d3951e2a35d,3,705,2053,1,0,1
330,c81e728d9d4c2f636f067f89cc14862c,2fa7a49e56dbd82f118adc28cba02990,7,335,3958,4,0,17
331,6364d3f0f495b6ab9dcf8d3b5c6e0b01,57eaf5659b0371dbef7bb6cee4a14e71,5,629,3023,4,0,17
332,c81e728d9d4c2f636f067f89cc14862c,43e644381fb92b59722bb7928da931ad,7,484,4051,4,0,17
333,1ecfb463472ec9115b10c292ef8bc986,00d9e3b6725a72b3235a048868691e09,2,8,1174,0,1,17
334,16a5cdae362b8d27a1d8f8c7b78b4330,5f1e3923c0fc5a99843fa0f1b912ba68,1,693,777,0,0,1
335,16a5cdae362b8d27a1d8f8c7b78b4330,113bc2e89c4ed2a3fa3091c9adcb3f49,1,109,50,0,0,1
336,1ecfb463472ec9115b10c292ef8bc986,00b72c2f01a1512cbb1d3f33319bac93,2,7,1161,4,1,17
337,c81e728d9d4c2f636f067f89cc14862c,26d07ae4d7900394b2efaae387b01072,7,266,3918,2,0,1
338,42a0e188f5033bc65bf8d78622277c4e,173af0430bc192b8a027af7cdba82cd7,3,152,1475,9,0,17
339,c81e728d9d4c2f636f067f89cc14862c,8793f1f964fe20cf3aec0dd857678c90,7,998,4380,4,0,17
340,c81e728d9d4c2f636f067f89cc14862c,930569d31168ec975f903e5dc06e8deb,7,1106,3370,9,0,17
341,42a0e188f5033bc65bf8d78622277c4e,b610088ddf586449793d3c6da70d4c56,3,1394,1407,4,0,1
342,c81e728d9d4c2f636f067f89cc14862c,3c6d5538de13300a189c89d4f1e18624,7,419,4014,0,0,1
343,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d5bfeecaaa47887a4b92d17fa55c2e18,9,1655,5599,4,0,17
344,f7e6c85504ce6e82442c770f7c8606f0,225de5ef23fbfa96f02a8e1e8626ab66,8,238,4899,8,0,1
345,16a5cdae362b8d27a1d8f8c7b78b4330,3b862e98b075134ab0cb36bc638cb275,1,409,622,0,0,17
346,f7e6c85504ce6e82442c770f7c8606f0,82704fa1c2dbdb928bf4eed0667260dd,8,963,5302,4,0,1
347,1ecfb463472ec9115b10c292ef8bc986,cf91eca9321c9c272fb4e7cf4bcc6a43,2,1610,1041,4,1,17
348,53e19f3dbb211f20b20b45668303c1b6,c82dccf4ccf7017ba622a86f5dcbc736,4,1547,2262,2,1,1
349,42a0e188f5033bc65bf8d78622277c4e,4c8f26ea6f6790779345b500b2f70e9b,3,551,1962,2,0,1
350,c81e728d9d4c2f636f067f89cc14862c,e920cfe91ed07f0d5172f8ef60e01afb,7,1795,3764,6,0,17
352,c81e728d9d4c2f636f067f89cc14862c,6629d8e0d18c0b83c15006570566598f,7,764,4225,4,0,17
353,42a0e188f5033bc65bf8d78622277c4e,d422a9e072907827d1571933f897d9d2,3,1645,1560,4,0,1
354,c81e728d9d4c2f636f067f89cc14862c,c98fef53d3b6948fc1bccfb1644ab516,7,1559,3622,6,0,17
355,53e19f3dbb211f20b20b45668303c1b6,cb822ecde73d4362a6dccf0595a83cbd,4,1576,2263,0,1,17
356,1ecfb463472ec9115b10c292ef8bc986,f3cb960ba923385b85cd01f0f15b1510,2,1893,1079,0,1,1
357,c81e728d9d4c2f636f067f89cc14862c,57eaf5659b0371dbef7bb6cee4a14e71,7,629,4134,4,0,17
359,16a5cdae362b8d27a1d8f8c7b78b4330,0cc8850f66397af21700e3c060a5210c,1,79,836,4,0,17
360,f7e6c85504ce6e82442c770f7c8606f0,2f72f7c5dae106c917edff70a3b1ac1f,8,333,4951,4,0,1
362,6364d3f0f495b6ab9dcf8d3b5c6e0b01,3474f0e025c7deb7e127a35763bc5512,5,361,2888,4,0,17
363,c81e728d9d4c2f636f067f89cc14862c,934b890ffd6d0ba2a70f784634559afe,7,1108,3371,0,0,1
364,42a0e188f5033bc65bf8d78622277c4e,db54d9d5b110c3a457bf89559b6f89a6,3,1698,1593,4,0,17
365,f7e6c85504ce6e82442c770f7c8606f0,1dbb3d2dca0b7007ea482fc69d04048a,8,205,4883,0,0,17
366,42a0e188f5033bc65bf8d78622277c4e,984866d32efb12f24c9ec497f3fad041,3,1140,1268,0,0,17
367,16a5cdae362b8d27a1d8f8c7b78b4330,ff62e7bffaca5e0ac8029cd29298c8c3,1,1971,516,4,0,17
368,fa7cdfad1a5aaf8370ebeda47a1ff1c3,22988026fe85fde60d8bf777ab6bc3b4,9,240,5766,4,0,17
369,16a5cdae362b8d27a1d8f8c7b78b4330,525054066e1d6e94a6ad56078f4b212d,1,593,722,4,0,17
370,42a0e188f5033bc65bf8d78622277c4e,43381fb2e43baebe00b83506caa61c25,3,479,1920,8,0,1
371,c81e728d9d4c2f636f067f89cc14862c,88cfc74af34cd4162be8bc9bb6950c89,7,1009,3316,4,0,17
372,16a5cdae362b8d27a1d8f8c7b78b4330,a1f93a1aeb02759147d69276c70217db,1,1221,112,0,0,1
373,fa7cdfad1a5aaf8370ebeda47a1ff1c3,4e2b6b1dddc1ece38fbbaddad13c8e11,9,569,5921,0,0,17
374,16a5cdae362b8d27a1d8f8c7b78b4330,45551f4c29881972ae5ed3666a5b1b8b,1,494,672,0,0,1
375,f7e6c85504ce6e82442c770f7c8606f0,8077e6cd4cf2ab3abac4b6c80a5ba7e1,8,948,5293,4,0,17
376,42a0e188f5033bc65bf8d78622277c4e,0e97d6e7124d6cc9623650201236cd52,3,90,2169,4,0,17
377,16a5cdae362b8d27a1d8f8c7b78b4330,e9e9c55a9acf6e9421db2863f2e4da2f,1,1805,421,4,0,17
378,1ecfb463472ec9115b10c292ef8bc986,7454973f4428e8a3426bb3c01e007104,2,869,1189,4,1,17
379,42a0e188f5033bc65bf8d78622277c4e,d5bfeecaaa47887a4b92d17fa55c2e18,3,1655,1567,4,0,17
380,42a0e188f5033bc65bf8d78622277c4e,029905c5542302a69b170c91e96f5a14,3,19,1721,4,0,1
381,42a0e188f5033bc65bf8d78622277c4e,35071e7911b66b2f42bffca06f939598,3,364,1850,2,0,1
382,42a0e188f5033bc65bf8d78622277c4e,8b52112b6a55787974ef827f15129efe,3,1037,1224,8,0,1
383,fa7cdfad1a5aaf8370ebeda47a1ff1c3,194adbcaa46104c43d41ad4f23c18407,9,168,5612,0,0,17
384,6364d3f0f495b6ab9dcf8d3b5c6e0b01,ae0ea26efd73c891f6fe4f8af687c88f,5,1333,2494,1,0,1
385,16a5cdae362b8d27a1d8f8c7b78b4330,492f948808daf55a3f9e7ddd3694f546,1,524,687,0,0,1
386,fa7cdfad1a5aaf8370ebeda47a1ff1c3,fa622b027240c43c1e863e21f797e6e4,9,1930,5731,0,0,17
387,c81e728d9d4c2f636f067f89cc14862c,e4aa31185fae6b7f870b19e0033bba68,7,1762,3748,0,0,17
389,fa7cdfad1a5aaf8370ebeda47a1ff1c3,2dc922d957188fb51dd2bd50ec9b555a,9,320,5801,4,0,17
390,fa7cdfad1a5aaf8370ebeda47a1ff1c3,3fd6083ec914187fb775df5103ffb95d,9,447,5864,4,0,17
391,16a5cdae362b8d27a1d8f8c7b78b4330,2a868279c0944dbdebbe05bdd925b005,1,299,563,0,0,17
392,16a5cdae362b8d27a1d8f8c7b78b4330,8793f1f964fe20cf3aec0dd857678c90,1,998,956,4,0,17
393,c81e728d9d4c2f636f067f89cc14862c,6464ba75236f5928023d75e46ea8a328,7,747,4215,0,0,1
394,1ecfb463472ec9115b10c292ef8bc986,1cfd4c9cd7289a63dc2492f2b0200868,2,202,1092,4,1,17
395,f7e6c85504ce6e82442c770f7c8606f0,3affcbb957032e3cd1c0c3f8526e5de8,8,407,4991,2,0,1
396,c81e728d9d4c2f636f067f89cc14862c,b5bd9ec2c8ff3cb0c9f606c1a59ec4b9,7,1391,3535,0,0,1
397,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c24c65259d90ed4a19ab37b6fd6fe716,9,1491,5526,8,0,1
398,16a5cdae362b8d27a1d8f8c7b78b4330,1cec786e41a51f75b5701511f995218b,1,201,520,0,0,1
399,1ecfb463472ec9115b10c292ef8bc986,5aa2f6e00873f8c90b00cd15d670daa1,2,649,1155,4,1,17
400,42a0e188f5033bc65bf8d78622277c4e,a4680e47cdf0ef37aeb19717a9d1968c,3,1243,1326,4,0,1
402,c81e728d9d4c2f636f067f89cc14862c,e8ee28c2e120b90b53496061b5d700f6,7,1792,3763,4,0,1
406,42a0e188f5033bc65bf8d78622277c4e,7d554270ae2c8298289d5cf633cad1ae,3,928,2177,2,0,1
407,c81e728d9d4c2f636f067f89cc14862c,6e822618c30449cfabec9b22a7de1425,7,823,4269,4,0,1
408,16a5cdae362b8d27a1d8f8c7b78b4330,050a8120e2a3b8751df8752fcc0323ef,1,32,572,8,0,1
409,6364d3f0f495b6ab9dcf8d3b5c6e0b01,5a0896291d246465ff739135888c3a1b,5,644,3029,4,0,1
410,fa7cdfad1a5aaf8370ebeda47a1ff1c3,8b6d47ed609b1f6651a79cb6210b63f8,9,1041,5337,4,0,1
411,16a5cdae362b8d27a1d8f8c7b78b4330,f3848b78b70702300c576fcd56a9addd,1,1890,474,0,0,1
412,f7e6c85504ce6e82442c770f7c8606f0,79122a5063b8a1261b8b1f03509ef957,8,897,5267,4,0,1
413,16a5cdae362b8d27a1d8f8c7b78b4330,67797f1f0f02ec5ccd5e3abd2d4e5b81,1,773,825,4,0,1
414,6364d3f0f495b6ab9dcf8d3b5c6e0b01,ca0ab467d14a5063de47e379d2d24301,5,1565,2601,6,0,1
415,fa7cdfad1a5aaf8370ebeda47a1ff1c3,5b26f85ccb23039364226f66f0366c66,9,659,5965,4,0,17
416,f7e6c85504ce6e82442c770f7c8606f0,1d2448c22721c94bb0264cf52598522f,8,203,4881,0,0,17
417,c81e728d9d4c2f636f067f89cc14862c,7d945116ed12c2807d081df6f666ba37,7,931,4335,0,0,1
418,16a5cdae362b8d27a1d8f8c7b78b4330,26d07ae4d7900394b2efaae387b01072,1,266,547,2,0,1
419,f7e6c85504ce6e82442c770f7c8606f0,cfb54b1ce12bb3f9b6b9e2ea0b57414b,8,1613,4686,4,0,1
420,fa7cdfad1a5aaf8370ebeda47a1ff1c3,808327c1f79b5d87e44138c27a3ae539,9,950,6106,6,0,17
421,f7e6c85504ce6e82442c770f7c8606f0,0a68dd43c227b0e66d52665d6c3ca8ba,8,62,5110,1,0,1
422,f7e6c85504ce6e82442c770f7c8606f0,eae84b730dd8eb884077f713b0264850,8,1811,4794,4,0,1
423,fa7cdfad1a5aaf8370ebeda47a1ff1c3,3ea981e7588500b228f84a69007ddd07,9,436,5857,0,0,1
424,6364d3f0f495b6ab9dcf8d3b5c6e0b01,1b554caad50131478083eb6e4f7845d6,5,187,2760,0,0,1
425,42a0e188f5033bc65bf8d78622277c4e,dc57ae67a89ed3b85f394f5ca5b9ba1d,3,1704,1598,6,0,1
426,42a0e188f5033bc65bf8d78622277c4e,1b1f4205ab5d9b437c143fc6d7e18c80,3,186,1696,0,0,1
427,16a5cdae362b8d27a1d8f8c7b78b4330,3474f0e025c7deb7e127a35763bc5512,1,361,594,4,0,17
428,42a0e188f5033bc65bf8d78622277c4e,282984b385d80166ba0d4f32a7843f53,3,279,1798,0,0,1
429,f7e6c85504ce6e82442c770f7c8606f0,eb341a778d385ad6ebe16e90efb48c08,8,1815,4797,4,0,1
430,f7e6c85504ce6e82442c770f7c8606f0,543f17ebd9d464531d61fcdeaa36678f,8,604,5103,4,0,1
431,fa7cdfad1a5aaf8370ebeda47a1ff1c3,0cc57d9daaa686e94f9ab541f3026121,9,78,6026,2,0,1
434,c81e728d9d4c2f636f067f89cc14862c,eb100fe9347029de5932825ca720c0a5,7,1814,3780,6,0,17
435,c81e728d9d4c2f636f067f89cc14862c,fbf6c91454d7c3cea7b03f3092cbfb73,7,1942,3858,0,0,1
436,c81e728d9d4c2f636f067f89cc14862c,db891552cb83232b0f2bcf78f353c2f5,7,1699,3706,9,0,17
437,c81e728d9d4c2f636f067f89cc14862c,5ca106c323e777ec8b42dbbab099932c,7,672,4170,4,0,17
438,16a5cdae362b8d27a1d8f8c7b78b4330,b27734ac62f00e699f0c91e1e820c936,1,1367,183,5,0,1
439,1ecfb463472ec9115b10c292ef8bc986,57eaf5659b0371dbef7bb6cee4a14e71,2,629,1149,4,1,17
440,c81e728d9d4c2f636f067f89cc14862c,6f14138e00dfafe64dd7d51ac3d0d792,7,827,4273,0,0,17
441,6364d3f0f495b6ab9dcf8d3b5c6e0b01,3c3a1cb0ae43df1a1f0abe1fbd8e158b,5,417,2921,0,0,1
442,6364d3f0f495b6ab9dcf8d3b5c6e0b01,db2c098d411a0bca565c3946e805ed93,5,1696,2671,4,0,17
443,42a0e188f5033bc65bf8d78622277c4e,421b0ea70ab7fd681ae63a8f12695199,3,468,1911,4,0,1
444,42a0e188f5033bc65bf8d78622277c4e,a70a600d7c593ca50cc6639cd64ed71a,3,1263,1334,8,0,1
445,c81e728d9d4c2f636f067f89cc14862c,39fdbd9c34d2308a07f423204f27e919,7,398,3996,4,0,17
446,c81e728d9d4c2f636f067f89cc14862c,cec450400539c79f06aff1649043f170,7,1602,3646,0,0,1
447,bd470ca955d9497bbcb808e59952fffc,e4d5fdbba51406e917f26f3522c513be,6,1764,3266,4,1,17
448,c81e728d9d4c2f636f067f89cc14862c,3e8ec6a1e458d033ac4b1b589b825259,7,435,4022,4,0,1
449,42a0e188f5033bc65bf8d78622277c4e,42a303fc7a6b682be534d5a0e8d3a115,3,474,1916,6,0,17
450,c81e728d9d4c2f636f067f89cc14862c,9d4d76311ae2c0cbc4b1eb53c447bed7,7,1178,3410,9,0,17
451,fa7cdfad1a5aaf8370ebeda47a1ff1c3,0a68dd43c227b0e66d52665d6c3ca8ba,9,62,5942,1,0,1
452,6364d3f0f495b6ab9dcf8d3b5c6e0b01,421b0ea70ab7fd681ae63a8f12695199,5,468,2946,4,0,1
453,6364d3f0f495b6ab9dcf8d3b5c6e0b01,9d678e20f4a45c137a0492034506d432,5,1179,2418,0,0,1
454,6364d3f0f495b6ab9dcf8d3b5c6e0b01,c98fef53d3b6948fc1bccfb1644ab516,5,1559,2597,6,0,17
455,c81e728d9d4c2f636f067f89cc14862c,2c3b910b45c0f041dd25ad4d510e548b,7,309,3944,4,0,17
456,c81e728d9d4c2f636f067f89cc14862c,9029365b9b6fc2800431fa6f2be03569,7,1085,3358,0,0,17
457,c81e728d9d4c2f636f067f89cc14862c,27e8978c9e8b7146c462feb7d24f5637,7,274,3922,4,0,17
458,c81e728d9d4c2f636f067f89cc14862c,4a15a652bde1a9a3ac9cb96160ff3a98,7,533,4078,1,0,1
459,f7e6c85504ce6e82442c770f7c8606f0,cbaca3167c8aa7c3352f2e7be9300285,8,1577,4670,0,0,1
460,6364d3f0f495b6ab9dcf8d3b5c6e0b01,5b26f85ccb23039364226f66f0366c66,5,659,3039,4,0,17
461,f7e6c85504ce6e82442c770f7c8606f0,7a3587add26a93dccdd213860213eef1,8,906,5273,0,0,1
462,f7e6c85504ce6e82442c770f7c8606f0,a11c477e8dbd65003749c47c4f14d0ef,8,1214,4488,0,0,1
463,6364d3f0f495b6ab9dcf8d3b5c6e0b01,d0f9afe9074ba61c5793c975976446b2,5,1626,2638,6,0,1
464,6364d3f0f495b6ab9dcf8d3b5c6e0b01,be1d43a949b9e0e755c1e36be9cf47d9,5,1456,2549,2,0,1
465,16a5cdae362b8d27a1d8f8c7b78b4330,86834931b537407cac2c8912f771511c,1,991,950,6,0,17
466,f7e6c85504ce6e82442c770f7c8606f0,8a1989b9fe49cb45e85c099107fbe1a6,8,1023,4392,0,0,1
467,c81e728d9d4c2f636f067f89cc14862c,ec9ed18ae2a13fef709964af24bb60e6,7,1826,3791,0,0,1
468,16a5cdae362b8d27a1d8f8c7b78b4330,27e8978c9e8b7146c462feb7d24f5637,1,274,551,4,0,17
469,c81e728d9d4c2f636f067f89cc14862c,364196813f3b746270a9b27bd76149c9,7,370,3978,4,0,1
470,fa7cdfad1a5aaf8370ebeda47a1ff1c3,debe9dfcc3e4dbea1c509ffab6bf9f0b,9,1723,5631,0,0,1
471,6364d3f0f495b6ab9dcf8d3b5c6e0b01,79133af0afb33701bf07602f585760f6,5,898,3168,4,0,17
